Section,Subsection,Name,TL,Mass,Price,AmmoPrice,Species,Skill,Book,Page,Contraband,Category,Law,Notes,Mod
Heavy Weapons,Man Portable Weaponry,Flamethrower-8,8,10,Cr2000,0,,Heavy Weapons (Man Portable),CSC 2,124,Weapons,4,3,,Military
Heavy Weapons,Man Portable Weaponry,Grenade Launcher,7,6,,0,,Heavy Weapons (Man Portable),CSC 2,124,Weapons,4,3,,Military
Heavy Weapons,Man Portable Weaponry,Machinegun,6,12,Cr1500,0,,Heavy Weapons (Man Portable),CSC 2,124,Weapons,4,3,,Military
Heavy Weapons,Man Portable Weaponry,Magrail Support Weapon,15,25,Cr250000,,Geonee,,Aliens 3,135,Weapons,,,,Military
Heavy Weapons,Man Portable Weaponry,PGMP-12,12,10,Cr20000,0,,Heavy Weapons (Man Portable),CSC 2,125,Weapons,5,3,,Military
Heavy Weapons,Man Portable Weaponry,PGMP-14,14,10,Cr65000,0,,Heavy Weapons (Man Portable),CSC 2,125,Weapons,5,3,,Military
Heavy Weapons,Man Portable Weaponry,PGMP-16,16,10,Cr100000,0,,Heavy Weapons (Man Portable),CSC 2,125,Weapons,5,3,,Military
Heavy Weapons,Man Portable Weaponry,Plasma Jet-12,12,10,Cr16000,0,,Heavy Weapons (Man Portable),CSC 2,125,Weapons,5,3,,Military
Heavy Weapons,Man Portable Weaponry,Plasma Jet-4,14,10,Cr80000,0,,Heavy Weapons (Man Portable),CSC 2,125,Weapons,5,3,,Military
Heavy Weapons,Man Portable Weaponry,RAM Grenade Launcher,8,2,Cr800,0,,Heavy Weapons (Man Portable),CSC 2,125,Weapons,4,3,,Military
Heavy Weapons,Man Portable Weaponry,Rapid-Fire Machine Gun,7,12,Cr3000,0,,Heavy Weapons (Man Portable),CSC 2,125,Weapons,4,3,,Military
Heavy Weapons,Man Portable Weaponry,Rocket Launcher-6,6,8,Cr2000,0,,Heavy Weapons (Man Portable),CSC 2,125,Weapons,4,3,,Military
Heavy Weapons,Man Portable Weaponry,Rocket Launcher-7,7,8,Cr2000,0,,Heavy Weapons (Man Portable),CSC 2,125,Weapons,4,3,,Military
Heavy Weapons,Man Portable Weaponry,Rocket Launcher-8,8,8,Cr2000,0,,Heavy Weapons (Man Portable),CSC 2,125,Weapons,4,3,,Military
Heavy Weapons,Man Portable Weaponry,Rocket Launcher-9,9,8,Cr2000,0,,Heavy Weapons (Man Portable),CSC 2,125,Weapons,4,3,,Military
Heavy Weapons,Rockets and Missiles,Bombardment Rocket Pack,6,2 tons,Cr30000,0,,Heavy Weapons (vehicle),CSC 2,133,Weapons,4,3,,Military
Heavy Weapons,Rockets and Missiles,Heavy Rocket Pod,6,0.5 tons,Cr12000,0,,Heavy Weapons (vehicle),CSC 2,133,Weapons,4,3,,Military
Heavy Weapons,Rockets and Missiles,Rocket Pod,6,0.25 tons,Cr8000,0,,Heavy Weapons (vehicle),CSC 2,133,Weapons,4,3,,Military
Heavy Weapons,Rockets and Missiles,Tac Launcher (Anti-Aircraft),10,.025 tons,Cr16000,0,,Heavy Weapons (vehicle),CSC 2,133,Weapons,4,3,,Military
Heavy Weapons,Rockets and Missiles,Tac Launcher (Anti-Personnel),10,.025 tons,Cr12000,0,,Heavy Weapons (vehicle),CSC 2,133,Weapons,4,3,,Military
Heavy Weapons,Rockets and Missiles,Tac Launcher (Armour Piercing),10,.025 tons,Cr15000,0,,Heavy Weapons (vehicle),CSC 2,133,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Aerospace Defence Laser,12,12 tons,MCr4,0,,Heavy Weapons (vehicle),CSC 2,128,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Black Powder Cannon,3,0.5 tons,Cr3000,0,,Heavy Weapons (vehicle),CSC 2,128,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Cannon,8,2.5 tons,Cr400000,0,,Heavy Weapons (vehicle),CSC 2,129,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Field Gun,4,0.5 tons,Cr5000,0,,Heavy Weapons (vehicle),CSC 2,129,Weapons,5,3,,Military
Heavy Weapons,Vehicle Weapons,Fusion Gun-X,13,4 tons,MCr2,0,,Heavy Weapons (vehicle),CSC 2,129,Weapons,5,3,,Military
Heavy Weapons,Vehicle Weapons,Fusion Gun-Y,14,4 tons,MCr3,0,,Heavy Weapons (vehicle),CSC 2,129,Weapons,5,3,,Military
Heavy Weapons,Vehicle Weapons,Fusion Gun-Z,15,4 tons,MCr8,0,,Heavy Weapons (vehicle),CSC 2,129,Weapons,5,3,,Military
Heavy Weapons,Vehicle Weapons,Gatling Laser,8,7 tons,Cr125000,0,,Heavy Weapons (vehicle),CSC 2,129,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Gauss Cannon,12,1 ton,Cr100000,0,,Heavy Weapons (vehicle),CSC 2,129,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Gravitic Cannon,14,5000,Cr550000,Cr2000,Geonee,,Aliens 3,136,Weapons,,,,Military
Heavy Weapons,Vehicle Weapons,Heavy Autocannon,6,1 ton,Cr45000,0,,Heavy Weapons (vehicle),CSC 2,130,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Heavy Cannon,8,4 tons,Cr600000,0,,Heavy Weapons (vehicle),CSC 2,130,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Heavy Gauss Cannon,12,2 tons,Cr225000,0,,Heavy Weapons (vehicle),CSC 2,130,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Heavy Gravitic Cannon,14,15000,MCr5,Cr6000,Geonee,,Aliens 3,136,Weapons,,,,Military
Heavy Weapons,Vehicle Weapons,Heavy Laser Cannon,9,9 tons,Cr250000,0,,Heavy Weapons (vehicle),CSC 2,130,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Heavy Machinegun,6,0.1 tons,Cr4500,0,,Heavy Weapons (vehicle),CSC 2,130,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Hypervelocity Cannon,13,20 tons,MCr28,0,,Heavy Weapons (vehicle),CSC 2,130,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Laser Cannon,9,6 tons,Cr100000,0,,Heavy Weapons (vehicle),CSC 2,131,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Light Autocannon,6,0.25 tons,Cr10000,0,,Heavy Weapons (vehicle),CSC 2,131,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Medium Autocannon,6,0.5 tons,Cr25000,0,,Heavy Weapons (vehicle),CSC 2,131,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Meson Accelerator,16,60 tons,MCr20,0,,Heavy Weapons (vehicle),CSC 2,131,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Orbital Defence Cannon,14,35 tons,MCr40,0,,Heavy Weapons (vehicle),CSC 2,132,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Plasma Gun-A,10,4 tons,Cr500000.0,0,,Heavy Weapons (vehicle),CSC 2,132,Weapons,5,3,,Military
Heavy Weapons,Vehicle Weapons,Plasma Gun-B,11,4 tons,MCr1,0,,Heavy Weapons (vehicle),CSC 2,132,Weapons,5,3,,Military
Heavy Weapons,Vehicle Weapons,Plasma Gun-C,12,4 tons,MCr1.5,0,,Heavy Weapons (vehicle),CSC 2,132,Weapons,5,3,,Military
Heavy Weapons,Vehicle Weapons,Rail Gun,9,3 tons,Cr75000,0,,Heavy Weapons (vehicle),CSC 2,132,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Support Mortar,7,0.25 tons,Cr11000,0,,Heavy Weapons (vehicle),CSC 2,128,Weapons,4,3,,Military
Heavy Weapons,Vehicle Weapons,Vulcan Machinegun,7,0.25 tons,Cr12000,0,,Heavy Weapons (vehicle),CSC 2,132,Weapons,4,3,,Military
Home Comforts,Historical and Religious Texts,Electronic Wapawab-10,10,1,Cr750,0,Bwap,,Aliens 3,259,Information,1,9,,
Home Comforts,Historical and Religious Texts,Electronic Wapawab-12,12,0.5,Cr1500,0,Bwap,,Aliens 3,259,Information,1,9,,
Home Comforts,Historical and Religious Texts,Electronic Wapawab-9,9,2,Cr500,0,Bwap,,Aliens 3,259,Information,1,9,,
Home Comforts,Historical and Religious Texts,Wapawab Books,4,50,Cr2500,0,Bwap,,Aliens 3,259,Information,1,9,,
Home Comforts,Historical and Religious Texts,Wapawab Scrolls,1,100,Cr1000,0,Bwap,,Aliens 3,259,Information,1,9,,
Home Comforts,Home Comforts,Alien Cosplay Kit,7,1,Cr350,0,,,CSC 2,94,,1,0,,
Home Comforts,Home Comforts,Autobar,8,4,Cr300,0,,,CSC 2,94,,1,0,,
Home Comforts,Home Comforts,Autochef,9,6,Cr200,0,,,CSC 2,94,,1,0,,
Home Comforts,Home Comforts,Autochef (gourmet model),10,5,Cr2500,0,,,CSC 2,94,,1,0,,
Home Comforts,Home Comforts,Autolaundry,7,18,Cr250,0,,,CSC 2,94,,1,0,,
Home Comforts,Home Comforts,Autolaundry,10,6,Cr500,0,,,CSC 2,94,,1,0,,
Home Comforts,Home Comforts,Autolaundry,17,5,Cr1000,0,,,CSC 2,94,,1,0,,
Home Comforts,Home Comforts,Bed (anti-grav),12,5,Cr1500,0,,,CSC 2,95,,1,0,,
Home Comforts,Home Comforts,"Bed (anti-grav, king-size)",12,15,Cr7500,0,,,CSC 2,95,,1,0,,
Home Comforts,Home Comforts,Bed (hammock),2,,Cr10,0,,,CSC 2,95,,1,0,,
Home Comforts,Home Comforts,Bed (mattress),1,80,Cr200,0,,,CSC 2,95,,1,0,,
Home Comforts,Home Comforts,"Bed (mattress, king-size)",1,240,Cr1000,0,,,CSC 2,95,,1,0,,
Home Comforts,Home Comforts,Clothing Consultant,9,6,Cr800,0,,,CSC 2,94,,1,0,,
Home Comforts,Home Comforts,Environment Replicator,8,12,Cr2000,0,,,CSC 2,95,,1,0,,
Home Comforts,Home Comforts,Float Table (large),10,4,Cr600,0,,,CSC 2,95,,1,0,,
Home Comforts,Home Comforts,Float Table (small),10,1,Cr200,0,,,CSC 2,95,,1,0,,
Home Comforts,Home Comforts,Full Body Hair Styler,8,8,Cr1250,0,,,CSC 2,95,,1,0,,
Home Comforts,Home Comforts,Hair Styler,8,2,Cr450,0,,,CSC 2,95,,1,0,,
Home Comforts,Home Comforts,High Fidelity Music System,6,8,Cr1500,0,,,CSC 2,95,,1,0,,
Home Comforts,Home Comforts,High Fidelity Music System,11,8,Cr4500,0,,,CSC 2,95,,1,0,,
Home Comforts,Home Comforts,Holographic Play Table,9,9,Cr750,0,,,CSC 2,95,,1,0,,
Home Comforts,Home Comforts,Home Theatre,8,30,Cr4500,0,,,CSC 2,96,,1,0,,
Home Comforts,Home Comforts,Home Theatre,9,20,Cr12000,0,,,CSC 2,96,,1,0,,
Home Comforts,Home Comforts,Home Theatre,10,9,Cr36000,0,,,CSC 2,96,,1,0,,
Home Comforts,Home Comforts,Lords of Space,10,1,Cr250,0,,,CSC 2,96,,1,0,,
Home Comforts,Home Comforts,Miniatures Wargame,5,1,Cr25,0,,,CSC 2,96,,1,0,,
Home Comforts,Home Comforts,Miniatures Wargame,7,1,Cr250,0,,,CSC 2,96,,1,0,,
Home Comforts,Home Comforts,Miniatures Wargame,10,1,Cr2500,0,,,CSC 2,96,,1,0,,
Home Comforts,Home Comforts,Miniatures Wargame,11,1,Cr25000,0,,,CSC 2,96,,1,0,,
Home Comforts,Home Comforts,Personal Safe (difficult),5,5,Cr150,0,,,CSC 2,96,,1,0,,
Home Comforts,Home Comforts,Personal Safe (formidable),12,3,Cr600,0,,,CSC 2,96,,1,0,,
Home Comforts,Home Comforts,Personal Safe (very difficult),6,4,Cr250,0,,,CSC 2,96,,1,0,,
Home Comforts,Home Comforts,Personal Safe (very difficult),8,3,Cr400,0,,,CSC 2,96,,1,0,,
Home Comforts,Home Comforts,Remembrance Hologram,9,,Cr250,0,,,CSC 2,96,,1,0,,
Home Comforts,Home Comforts,Sleep Inducer,10,2,Cr1000,0,,,CSC 2,96,,1,0,,
Home Comforts,Home Comforts,Sonic Sweat and Stain Remover,13,1,Cr125,0,,,CSC 2,97,,1,0,,
Home Comforts,Home Comforts,Sphere of Solace,10,1,Cr500,0,,,CSC 2,97,,1,0,,
Home Comforts,Home Comforts,Vivarium (1-2 hits),8,2,Cr400,0,,,CSC 2,97,,1,0,,
Home Comforts,Home Comforts,Vivarium (3-5 hits),8,4,Cr1000,0,,,CSC 2,97,,1,0,,
Home Comforts,Home Comforts,Vivarium (6-10 hits),8,8,Cr2200,0,,,CSC 2,97,,1,0,,
Medical Supplies,Drugs and Pharmaceuticals,Adrenaliser,10,,Cr150,0,,,CSC 2,83,Drugs,1,4,,
Medical Supplies,Drugs and Pharmaceuticals,Amino Acid Supplements,8,,Cr20,0,Bwap,,Aliens 3,258,Drugs,1,9,,
Medical Supplies,Drugs and Pharmaceuticals,Anagathics,15,,Cr20000,0,,,CSC 2,83,Drugs,1,5,,
Medical Supplies,Drugs and Pharmaceuticals,Anti-Rad,8,,Cr1000,0,,,CSC 2,83,Drugs,1,8,,
Medical Supplies,Drugs and Pharmaceuticals,Combat Drug,10,,Cr1000,0,,,CSC 2,83,Drugs,1,3,,
Medical Supplies,Drugs and Pharmaceuticals,Fast Drug,10,,Cr200,0,,,CSC 2,83,Drugs,1,6,,
Medical Supplies,Drugs and Pharmaceuticals,Focus Drug,10,,Cr800,,Geonee,,Aliens 3,134,Drugs,,,,
Medical Supplies,Drugs and Pharmaceuticals,Hydranoraquine,10,,Cr500,,Dolphin,,Aliens 3,176,Drugs,,,,
Medical Supplies,Drugs and Pharmaceuticals,Hydronol 9,11,,Cr100,0,Bwap,,Aliens 3,258,Drugs,1,9,,
Medical Supplies,Drugs and Pharmaceuticals,Inhibitor Drug,9,,Cr500,0,,,CSC 2,83,Drugs,1,9,,
Medical Supplies,Drugs and Pharmaceuticals,Lizard Juice,16,,,,Darrian,,Aliens 3,69,,,,,
Medical Supplies,Drugs and Pharmaceuticals,Metabolic Accelerator,10,,Cr500,0,,,CSC 2,84,Drugs,1,3,,
Medical Supplies,Drugs and Pharmaceuticals,Meta-Performance Enhancer,10,,Cr600,0,,,CSC 2,83,Drugs,1,3,,
Medical Supplies,Drugs and Pharmaceuticals,Nervous Response Dampener,9,,Cr100,0,,,CSC 2,84,Drugs,1,4,,
Medical Supplies,Drugs and Pharmaceuticals,Null Drug,16,,Cr5000,0,,,CSC 2,84,Drugs,1,9,,
Medical Supplies,Drugs and Pharmaceuticals,Oxyplex,10,,Cr550,,Dolphin,,Aliens 3,176,Drugs,,,,
Medical Supplies,Drugs and Pharmaceuticals,Panacea,8,,Cr200,0,,,CSC 2,84,Drugs,1,8,,
Medical Supplies,Drugs and Pharmaceuticals,Psi-Drug (double),8,,Cr4000,0,,,CSC 2,84,Psionics,1,6,,
Medical Supplies,Drugs and Pharmaceuticals,Psi-Drug (special),8,,Cr10000,0,,,CSC 2,84,Psionics,1,6,,
Medical Supplies,Drugs and Pharmaceuticals,Psi-Drug (standard),8,,Cr1000,0,,,CSC 2,84,Psionics,1,6,,
Medical Supplies,Drugs and Pharmaceuticals,Radiation Emergency Applicator,10,,Cr250,0,,,CSC 2,84,Drugs,1,8,,
Medical Supplies,Drugs and Pharmaceuticals,Recall Drug,11,,Cr500,,Geonee,,Aliens 3,134,Drugs,,,,
Medical Supplies,Drugs and Pharmaceuticals,Recreational Drugs,1,,Cr10,0,,,CSC 2,84,Drugs,1,4,,
Medical Supplies,Drugs and Pharmaceuticals,Regenerax,12,,Cr10000,0,Bwap,,Aliens 3,259,Drugs,1,8,,
Medical Supplies,Drugs and Pharmaceuticals,Slow Drug,11,,Cr500,0,,,CSC 2,85,Drugs,1,6,,
Medical Supplies,Drugs and Pharmaceuticals,Starlight Drops,12,,Cr500,0,,,CSC 2,85,Drugs,1,3,,
Medical Supplies,Drugs and Pharmaceuticals,Stims,8,,Cr50,0,,,CSC 2,85,Drugs,1,4,,
Medical Supplies,Drugs and Pharmaceuticals,Truth Serum,5,,Cr500,0,,,CSC 2,85,Drugs,1,1,,
Medical Supplies,Medical Equipment,Adhesive bandages,6,,Cr50,0,,,CSC 2,81,,1,0,,
Medical Supplies,Medical Equipment,Autodoc-13,13,500,Cr100000,0,,,CSC 2,81,,1,0,,
Medical Supplies,Medical Equipment,Autodoc-14,14,500,MCr1,0,,,CSC 2,81,,1,0,,
Medical Supplies,Medical Equipment,Cryoberth,10,200,Cr50000,0,,,CSC 2,81,,1,0,,
Medical Supplies,Medical Equipment,Field Medical Kit,6,3,Cr500,0,,,CSC 2,81,,1,0,,
Medical Supplies,Medical Equipment,Field Surgical Kit,5,,Cr1000,0,,,CSC 2,81,,1,0,,
Medical Supplies,Medical Equipment,First Aid Kit-2,2,,Cr10,0,,,CSC 2,82,,1,0,,
Medical Supplies,Medical Equipment,First Aid Kit-5,5,,Cr125,0,,,CSC 2,82,,1,0,,
Medical Supplies,Medical Equipment,Laser Scalpel,10,,Cr2000,0,,,CSC 2,79,,1,0,,
Medical Supplies,Medical Equipment,Medkit-10,10,1,Cr1500,0,,,CSC 2,82,,1,0,,
Medical Supplies,Medical Equipment,Medkit-12,12,1,Cr5000,0,,,CSC 2,82,,1,0,,
Medical Supplies,Medical Equipment,Medkit-14,14,,Cr10000,0,,,CSC 2,82,,1,0,,
Medical Supplies,Medical Equipment,Medkit-8,8,1,Cr1000,0,,,CSC 2,82,,1,0,,
Medical Supplies,Medical Equipment,Minidoc-13,13,150,Cr75000,,Geonee,,Aliens 3,134,,,,,
Medical Supplies,Medical Equipment,Minidoc-14,14,100,Cr100000,,Geonee,,Aliens 3,134,,,,,
Medical Supplies,Medical Equipment,Personal Automedic,11,,Cr15000,0,,,CSC 2,82,,1,0,,
Medical Supplies,Medical Equipment,Personal Mediscanner,12,,Cr1000,0,,,CSC 2,82,,1,0,,
Medical Supplies,Medical Equipment,Portable mediscanner,12,1,Cr2000,0,,,CSC 2,82,,1,0,,
Medical Supplies,Medical Equipment,Trauma Pack,8,2,Cr750,0,,,CSC 2,82,,1,0,,
Robots,Robots,Agrobot,12,,Cr220000,,Geonee,,Aliens 3,128,,,,,
Robots,Robots,Animal Care Robot,12,,Cr90000,,Geonee,,Aliens 3,129,,,,,
Robots,Robots,Astro-Mech Droid,14,,MCr6,0,,,CSC,72,,1,0,,
Robots,Robots,Cargo Handler,12,,Cr360000,,Geonee,,Aliens 3,130,,,,,
Robots,Robots,Centurion,12,,MCr10,0,,,CSC,72,,5,3,,Military
Robots,Robots,Creeper Assassin,12,,Cr600000,0,,,CSC,73,,3,3,,
Robots,Robots,Emergency Responder,12,,Cr3200000,,Geonee,,Aliens 3,131,,,,,
Robots,Robots,Eye-Spy Drone,12,,Cr50000,,Geonee,,Aliens 3,132,,,,,
Robots,Robots,Horticulture Bot,12,,Cr72000,,Geonee,,Aliens 3,132,,,,,
Robots,Robots,Interaction Bot,14,,MCr2,0,Bwap,,Aliens 3,258,,1,0,,
Robots,Robots,Luggage Bot,12,,Cr2000,,Geonee,,Aliens 3,133,,,,,
Robots,Robots,Maintenance Bot,12,,Cr100000,,Geonee,,Aliens 3,133,,,,,
Robots,Robots,Personal Services Bot,10,,Cr65000,,Dolphin,,Aliens 3,177,,,,,
Robots,Robots,Protocol Droid,14,,MCr3,0,,,CSC,73,,1,0,,
Robots,Robots,Sanitation Droid,11,,Cr350000,0,,,CSC,74,,1,0,,
Robots,Robots,Sea Shepherd,10,,Cr670000,,Dolphin,,Aliens 3,178,,,,,
Robots,Robots,Security Drone,10,,Cr850000,0,,,CSC,74,,1,6,,
Robots,Robots,Sensor Drone,12,,Cr93000,,Darrian,,Aliens 3,68,,,,,
Robots,Robots,Skinjob,16,,MCr18,0,,,CSC,75,,1,0,,
Robots,Robots,Spider Bomb,12,,Cr60000,0,,,CSC,75,,5,1,,Military
Robots,Robots,Urban Pacification Police Robot,12,,MCr12,0,,,CSC,76,,4,3,,Military
Robots,Robots,Utility Droid,9,,Cr100000,0,,,CSC,76,,1,0,,
Survival Gear,Aerial,Grav Parachute,10,4,Cr2000,0,,,CSC 2,39,,1,0,,
Survival Gear,Aerial,Parachute,4,3,Cr250,0,,,CSC 2,39,,1,0,,
Survival Gear,Aerial,Parawing,7,8,Cr400,0,,,CSC 2,39,,1,0,,
Survival Gear,Aerial,Squirrel Suit,7,1,Cr500,0,,,CSC 2,39,,1,0,,
Survival Gear,Arctic and Cold Environments,Cold Weather Clothing,0,4,Cr200,0,,,CSC 2,43,,1,0,,
Survival Gear,Arctic and Cold Environments,Cold Weather Clothing,5,2,Cr500,0,,,CSC 2,43,,1,0,,
Survival Gear,Arctic and Cold Environments,Heatsuit,8,2,Cr350,0,,,CSC 2,43,,1,0,,
Survival Gear,Arctic and Cold Environments,Ice Axe,3,3,Cr50,0,,,CSC 2,43,,1,0,,
Survival Gear,Arctic and Cold Environments,Ice Terrain Kit,1,4,Cr50,0,,,CSC 2,43,,1,0,,
Survival Gear,Arctic and Cold Environments,Skis,3,,Cr75,0,,,CSC 2,43,,1,0,,
Survival Gear,Arctic and Cold Environments,Snowshoes,1,1,Cr30,0,,,CSC 2,43,,1,0,,
Survival Gear,Atmospheric Protection,Combination Mask,5,,Cr150,0,,,CSC 2,41,,1,0,,
Survival Gear,Atmospheric Protection,Environment Mask,5,,Cr50,0,,,CSC 2,41,,1,0,,
Survival Gear,Atmospheric Protection,Environment Suit,8,1,Cr500,0,,,CSC 2,41,,1,0,,
Survival Gear,Atmospheric Protection,Face Mask,5,,Cr20,0,,,CSC 2,41,,1,0,,
Survival Gear,Atmospheric Protection,Filter Mask,3,,Cr10,0,,,CSC 2,41,,1,0,,
Survival Gear,Atmospheric Protection,Heavy Protective Suit,7,,Cr1400,0,,,CSC 2,41,,1,0,,
Survival Gear,Atmospheric Protection,Hydrosuit,11,4,Cr12500,0,Bwap,,Aliens 3,257,,1,0,,
Survival Gear,Atmospheric Protection,Kaftan-6,6,1,Cr75,0,Bwap,,Aliens 3,257,,1,0,,
Survival Gear,Atmospheric Protection,Kaftan-9,9,1,Cr250,0,Bwap,,Aliens 3,257,,1,0,,
Survival Gear,Atmospheric Protection,Life-Support Mask,7,,Cr1000,0,,,CSC 2,41,,1,0,,
Survival Gear,Atmospheric Protection,NBC Suit,8,2,Cr250,0,,,CSC 2,41,,1,0,,
Survival Gear,Atmospheric Protection,Oxygen/Air Tanks,5,12,Cr500,0,,,CSC 2,41,,1,0,,
Survival Gear,Atmospheric Protection,Polymer Gloves,6,1,Cr50,0,Bwap,,Aliens 3,257,,1,0,,
Survival Gear,Atmospheric Protection,Pressure Respirator-11,11,,Cr800,,Darrian,,Aliens 3,67,,,,,
Survival Gear,Atmospheric Protection,Pressure Respirator-8,8,10,Cr2000,,Darrian,,Aliens 3,67,,,,,
Survival Gear,Atmospheric Protection,Pressure Respirator-9,9,5,Cr1500,,Darrian,,Aliens 3,67,,,,,
Survival Gear,Atmospheric Protection,Protective Suit,6,6,Cr1000,0,,,CSC 2,41,,1,0,,
Survival Gear,Atmospheric Protection,Radiation Suit,6,10,Cr5000,0,,,CSC 2,41,,1,0,,
Survival Gear,Atmospheric Protection,Rebreather,6,10,Cr250,0,,,CSC 2,41,,1,0,,
Survival Gear,Atmospheric Protection,Respirator (TL10),10,,Cr1000,0,,,CSC 2,41,,1,0,,
Survival Gear,Atmospheric Protection,Respirator (TL8),6,,Cr100,0,,,CSC 2,41,,1,0,,
Survival Gear,Desert and Arid Environments,Advanced Desert Suit,9,2,Cr1000,0,,,CSC 2,44,,1,0,,
Survival Gear,Desert and Arid Environments,Desert Kit,5,1,Cr75,0,,,CSC 2,44,,1,0,,
Survival Gear,Desert and Arid Environments,Goggles/Shades,5,,Cr20,0,,,CSC 2,44,,1,0,,
Survival Gear,Desert and Arid Environments,Goggles/Shades,9,,Cr200,0,,,CSC 2,44,,1,0,,
Survival Gear,Desert and Arid Environments,Heatproof Suit,8,6,Cr100,0,,,CSC 2,44,,1,0,,
Survival Gear,Desert and Arid Environments,Hydro-Collector,11,8,Cr1000,0,,,CSC 2,44,,1,0,,
Survival Gear,Desert and Arid Environments,Hydro-Reclamation Suit,11,6,Cr10000,0,,,CSC 2,44,,1,0,,
Survival Gear,Desert and Arid Environments,Solar Vaporator,10,5,Cr1250,0,,,CSC 2,44,,1,0,,
Survival Gear,Gadgets and Essentials,Utility Harness,7,25,Cr500,,Orca,,Aliens 3,226,,,,,
Survival Gear,General Survival Gear,Advanced Purification Tablets (10 pack),13,,Cr50,0,,,CSC 2,54,,1,0,,
Survival Gear,General Survival Gear,Antimatter Battery,18,5,MCr1,0,,,CSC 2,51,,6,0,,
Survival Gear,General Survival Gear,Backpack,3,3,Cr45,0,,,CSC 2,51,,1,0,,
Survival Gear,General Survival Gear,Backpack,6,1,Cr75,0,,,CSC 2,51,,1,0,,
Survival Gear,General Survival Gear,Binoculars,3,1,Cr75,0,,,CSC 2,51,,1,0,,
Survival Gear,General Survival Gear,Bivvy Pack,7,1,Cr150,0,,,CSC 2,51,,1,0,,
Survival Gear,General Survival Gear,Canteen,3,1,Cr10,0,,,CSC 2,51,,1,0,,
Survival Gear,General Survival Gear,Cargo Cable,9,2,Cr100,0,,,CSC 2,51,,1,0,,
Survival Gear,General Survival Gear,Chemical Lightstick,6,,Cr1,0,,,CSC 2,51,,1,0,,
Survival Gear,General Survival Gear,Distress Flare,6,,Cr15,0,,,CSC 2,51,,1,0,,
Survival Gear,General Survival Gear,Duct Tape,6,,Cr5,0,,,CSC 2,51,,1,0,,
Survival Gear,General Survival Gear,Electric Torch,5,,Cr10,0,,,CSC 2,51,,1,0,,
Survival Gear,General Survival Gear,Exoskeleton,10,10,Cr10000,,Darrian,,Aliens 3,67,,,,,
Survival Gear,General Survival Gear,Field Kit,3,,Cr100,0,,,CSC 2,52,,1,0,,
Survival Gear,General Survival Gear,Fire Extinguisher,5,2,Cr50,0,,,CSC 2,52,,1,0,,
Survival Gear,General Survival Gear,Flare Launcher,5,,Cr75,0,,,CSC 2,52,,1,0,,
Survival Gear,General Survival Gear,Fusion Still,13,,Cr4500,0,,,CSC 2,52,,1,0,,
Survival Gear,General Survival Gear,Gas/Oil Lamp,2,1,Cr10,0,,,CSC 2,52,,1,0,,
Survival Gear,General Survival Gear,Grav Belt,12,10,Cr100000,,Dolphin,,Aliens 3,176,,,,,
Survival Gear,General Survival Gear,Grav Couch,10,15,Cr50000,,Dolphin,,Aliens 3,176,,,,,
Survival Gear,General Survival Gear,Humidity Sleeve,6,1,Cr250,,Dolphin,,Aliens 3,176,,,,,
Survival Gear,General Survival Gear,Illuminating Flare,5,,Cr25,0,,,CSC 2,52,,1,0,,
Survival Gear,General Survival Gear,Inertial Locator,9,,Cr1200,0,,,CSC 2,52,,1,0,,
Survival Gear,General Survival Gear,Infinite Rope,16,1,Cr1000,0,,,CSC 2,54,,1,0,,
Survival Gear,General Survival Gear,Internal Combustion Generator,5,25,Cr50,0,,,CSC 2,54,,1,0,,
Survival Gear,General Survival Gear,Magnetic Compass,3,,Cr10,0,,,CSC 2,54,,1,0,,
Survival Gear,General Survival Gear,Microturbine Generator,8,4,Cr170,0,,,CSC 2,54,,1,0,,
Survival Gear,General Survival Gear,Pocket Saw,6,,Cr25,0,,,CSC 2,54,,1,0,,
Survival Gear,General Survival Gear,Portable Fusion Generator,10,20,Cr500000,0,,,CSC 2,54,,1,0,,
Survival Gear,General Survival Gear,Protein Tap,9,1,Cr1000,0,,,CSC 2,54,,1,0,,
Survival Gear,General Survival Gear,Purification Tablets (10 pack),7,,Cr5,0,,,CSC 2,54,,1,0,,
